vintage,months_on_books,n_loans_originated,n_active,n_defaulted_cumulative,cumulative_default_rate,marginal_default_rate,avg_pd_at_origination,avg_credit_score
2021Q3,60,1375,514,103,0.074909,0.003891,0.022502,714.7
2021Q4,1,1384,1384,0,0.0,0.0,0.022231,715.2
2021Q4,2,1384,1384,4,0.00289,0.00289,0.022231,715.2
2021Q4,3,1384,1380,7,0.005058,0.002174,0.022231,715.2
2021Q4,4,1384,1377,11,0.007948,0.002905,0.022231,715.2
2021Q4,5,1384,1373,13,0.009393,0.001457,0.022231,715.2
2021Q4,6,1384,1371,16,0.011561,0.002188,0.022231,715.2
2021Q4,7,1384,1368,21,0.015173,0.003655,0.022231,715.2
2021Q4,8,1384,1363,29,0.020954,0.005869,0.022231,715.2
2021Q4,9,1384,1355,29,0.020954,0.0,0.022231,715.2
2021Q4,10,1384,1355,33,0.023844,0.002952,0.022231,715.2
2021Q4,11,1384,1351,33,0.023844,0.0,0.022231,715.2
2021Q4,12,1384,1351,39,0.028179,0.004441,0.022231,715.2
2021Q4,13,1384,1268,43,0.031069,0.003155,0.022231,715.2
2021Q4,14,1384,1264,43,0.031069,0.0,0.022231,715.2
2021Q4,15,1384,1264,47,0.03396,0.003165,0.022231,715.2
2021Q4,16,1384,1260,48,0.034682,0.000794,0.022231,715.2
2021Q4,17,1384,1259,54,0.039017,0.004766,0.022231,715.2
2021Q4,18,1384,1253,56,0.040462,0.001596,0.022231,715.2
2021Q4,19,1384,1251,60,0.043353,0.003197,0.022231,715.2
2021Q4,20,1384,1247,61,0.044075,0.000802,0.022231,715.2
2021Q4,21,1384,1246,61,0.044075,0.0,0.022231,715.2
2021Q4,22,1384,1246,64,0.046243,0.002408,0.022231,715.2
2021Q4,23,1384,1243,64,0.046243,0.0,0.022231,715.2
2021Q4,24,1384,1243,66,0.047688,0.001609,0.022231,715.2
2021Q4,25,1384,1120,68,0.049133,0.001786,0.022231,715.2
2021Q4,26,1384,1118,69,0.049855,0.000894,0.022231,715.2
2021Q4,27,1384,1117,71,0.051301,0.001791,0.022231,715.2
2021Q4,28,1384,1115,72,0.052023,0.000897,0.022231,715.2
2021Q4,29,1384,1114,74,0.053468,0.001795,0.022231,715.2
2021Q4,30,1384,1112,75,0.054191,0.000899,0.022231,715.2
2021Q4,31,1384,1111,78,0.056358,0.0027,0.022231,715.2
2021Q4,32,1384,1108,81,0.058526,0.002708,0.022231,715.2
2021Q4,33,1384,1105,83,0.059971,0.00181,0.022231,715.2
2021Q4,34,1384,1103,85,0.061416,0.001813,0.022231,715.2
2021Q4,35,1384,1101,86,0.062139,0.000908,0.022231,715.2
2021Q4,36,1384,1100,87,0.062861,0.000909,0.022231,715.2
2021Q4,37,1384,833,88,0.063584,0.0012,0.022231,715.2
2021Q4,38,1384,832,90,0.065029,0.002404,0.022231,715.2
2021Q4,39,1384,830,91,0.065751,0.001205,0.022231,715.2
2021Q4,40,1384,829,91,0.065751,0.0,0.022231,715.2
2021Q4,41,1384,829,93,0.067197,0.002413,0.022231,715.2
2021Q4,42,1384,827,98,0.070809,0.006046,0.022231,715.2
2021Q4,43,1384,822,99,0.071532,0.001217,0.022231,715.2
2021Q4,44,1384,821,101,0.072977,0.002436,0.022231,715.2
2021Q4,45,1384,819,101,0.072977,0.0,0.022231,715.2
2021Q4,46,1384,819,102,0.073699,0.001221,0.022231,715.2
2021Q4,47,1384,818,105,0.075867,0.003667,0.022231,715.2
2021Q4,48,1384,815,105,0.075867,0.0,0.022231,715.2
2021Q4,49,1384,503,105,0.075867,0.0,0.022231,715.2
2021Q4,50,1384,503,105,0.075867,0.0,0.022231,715.2
2021Q4,51,1384,503,106,0.07659,0.001988,0.022231,715.2
2021Q4,52,1384,502,106,0.07659,0.0,0.022231,715.2
2021Q4,53,1384,502,106,0.07659,0.0,0.022231,715.2
2021Q4,54,1384,502,106,0.07659,0.0,0.022231,715.2
2021Q4,55,1384,502,107,0.077312,0.001992,0.022231,715.2
2021Q4,56,1384,501,108,0.078035,0.001996,0.022231,715.2
2021Q4,57,1384,500,108,0.078035,0.0,0.022231,715.2
2021Q4,58,1384,500,108,0.078035,0.0,0.022231,715.2
2021Q4,59,1384,500,110,0.07948,0.004,0.022231,715.2
2021Q4,60,1384,498,110,0.07948,0.0,0.022231,715.2
2022Q1,1,1437,1437,1,0.000696,0.000696,0.021363,715.2
2022Q1,2,1437,1436,2,0.001392,0.000696,0.021363,715.2
2022Q1,3,1437,1435,8,0.005567,0.004181,0.021363,715.2
2022Q1,4,1437,1429,9,0.006263,0.0007,0.021363,715.2
2022Q1,5,1437,1428,12,0.008351,0.002101,0.021363,715.2
2022Q1,6,1437,1425,14,0.009743,0.001404,0.021363,715.2
2022Q1,7,1437,1423,16,0.011134,0.001405,0.021363,715.2
2022Q1,8,1437,1421,17,0.01183,0.000704,0.021363,715.2
2022Q1,9,1437,1420,19,0.013222,0.001408,0.021363,715.2
2022Q1,10,1437,1418,22,0.01531,0.002116,0.021363,715.2
2022Q1,11,1437,1415,26,0.018093,0.002827,0.021363,715.2
2022Q1,12,1437,1411,30,0.020877,0.002835,0.021363,715.2
2022Q1,13,1437,1342,31,0.021573,0.000745,0.021363,715.2
2022Q1,14,1437,1341,32,0.022269,0.000746,0.021363,715.2
2022Q1,15,1437,1340,33,0.022965,0.000746,0.021363,715.2
2022Q1,16,1437,1339,35,0.024356,0.001494,0.021363,715.2
2022Q1,17,1437,1337,37,0.025748,0.001496,0.021363,715.2
2022Q1,18,1437,1335,43,0.029923,0.004494,0.021363,715.2
2022Q1,19,1437,1329,46,0.032011,0.002257,0.021363,715.2
2022Q1,20,1437,1326,48,0.033403,0.001508,0.021363,715.2
2022Q1,21,1437,1324,48,0.033403,0.0,0.021363,715.2
2022Q1,22,1437,1324,51,0.035491,0.002266,0.021363,715.2
2022Q1,23,1437,1321,53,0.036882,0.001514,0.021363,715.2
2022Q1,24,1437,1319,55,0.038274,0.001516,0.021363,715.2
2022Q1,25,1437,1193,60,0.041754,0.004191,0.021363,715.2
2022Q1,26,1437,1188,60,0.041754,0.0,0.021363,715.2
2022Q1,27,1437,1188,62,0.043145,0.001684,0.021363,715.2
2022Q1,28,1437,1186,62,0.043145,0.0,0.021363,715.2
2022Q1,29,1437,1186,63,0.043841,0.000843,0.021363,715.2
2022Q1,30,1437,1185,66,0.045929,0.002532,0.021363,715.2
2022Q1,31,1437,1182,69,0.048017,0.002538,0.021363,715.2
2022Q1,32,1437,1179,70,0.048713,0.000848,0.021363,715.2
2022Q1,33,1437,1178,72,0.050104,0.001698,0.021363,715.2
2022Q1,34,1437,1176,74,0.051496,0.001701,0.021363,715.2
2022Q1,35,1437,1174,75,0.052192,0.000852,0.021363,715.2
2022Q1,36,1437,1173,79,0.054976,0.00341,0.021363,715.2
2022Q1,37,1437,891,80,0.055672,0.001122,0.021363,715.2
2022Q1,38,1437,890,81,0.056367,0.001124,0.021363,715.2
2022Q1,39,1437,889,81,0.056367,0.0,0.021363,715.2
2022Q1,40,1437,889,83,0.057759,0.00225,0.021363,715.2
2022Q1,41,1437,887,83,0.057759,0.0,0.021363,715.2
2022Q1,42,1437,887,84,0.058455,0.001127,0.021363,715.2
2022Q1,43,1437,886,85,0.059151,0.001129,0.021363,715.2
2022Q1,44,1437,885,85,0.059151,0.0,0.021363,715.2
2022Q1,45,1437,885,85,0.059151,0.0,0.021363,715.2
2022Q1,46,1437,885,87,0.060543,0.00226,0.021363,715.2
2022Q1,47,1437,883,87,0.060543,0.0,0.021363,715.2
2022Q1,48,1437,883,89,0.061935,0.002265,0.021363,715.2
2022Q1,49,1437,552,91,0.063326,0.003623,0.021363,715.2
2022Q1,50,1437,550,93,0.064718,0.003636,0.021363,715.2
2022Q1,51,1437,548,93,0.064718,0.0,0.021363,715.2
2022Q1,52,1437,548,93,0.064718,0.0,0.021363,715.2
2022Q1,53,1437,548,94,0.065414,0.001825,0.021363,715.2
2022Q1,54,1437,547,94,0.065414,0.0,0.021363,715.2
2022Q1,55,1437,547,96,0.066806,0.003656,0.021363,715.2
2022Q1,56,1437,545,96,0.066806,0.0,0.021363,715.2
2022Q1,57,1437,545,96,0.066806,0.0,0.021363,715.2
2022Q1,58,1437,545,97,0.067502,0.001835,0.021363,715.2
2022Q1,59,1437,544,97,0.067502,0.0,0.021363,715.2
2022Q1,60,1437,544,97,0.067502,0.0,0.021363,715.2
2022Q2,1,1339,1339,3,0.00224,0.00224,0.024174,713.0
2022Q2,2,1339,1336,5,0.003734,0.001497,0.024174,713.0
2022Q2,3,1339,1334,9,0.006721,0.002999,0.024174,713.0
2022Q2,4,1339,1330,11,0.008215,0.001504,0.024174,713.0
2022Q2,5,1339,1328,13,0.009709,0.001506,0.024174,713.0
2022Q2,6,1339,1326,17,0.012696,0.003017,0.024174,713.0
2022Q2,7,1339,1322,20,0.014937,0.002269,0.024174,713.0
2022Q2,8,1339,1319,25,0.018671,0.003791,0.024174,713.0
2022Q2,9,1339,1314,25,0.018671,0.0,0.024174,713.0
2022Q2,10,1339,1314,29,0.021658,0.003044,0.024174,713.0
2022Q2,11,1339,1310,30,0.022405,0.000763,0.024174,713.0
2022Q2,12,1339,1309,32,0.023898,0.001528,0.024174,713.0
2022Q2,13,1339,1226,33,0.024645,0.000816,0.024174,713.0
2022Q2,14,1339,1225,33,0.024645,0.0,0.024174,713.0
2022Q2,15,1339,1225,35,0.026139,0.001633,0.024174,713.0
2022Q2,16,1339,1223,38,0.028379,0.002453,0.024174,713.0
2022Q2,17,1339,1220,41,0.03062,0.002459,0.024174,713.0
2022Q2,18,1339,1217,46,0.034354,0.004108,0.024174,713.0
2022Q2,19,1339,1212,47,0.035101,0.000825,0.024174,713.0
2022Q2,20,1339,1211,49,0.036594,0.001652,0.024174,713.0
2022Q2,21,1339,1209,51,0.038088,0.001654,0.024174,713.0
2022Q2,22,1339,1207,55,0.041075,0.003314,0.024174,713.0
2022Q2,23,1339,1203,55,0.041075,0.0,0.024174,713.0
2022Q2,24,1339,1203,58,0.043316,0.002494,0.024174,713.0
2022Q2,25,1339,1085,61,0.045556,0.002765,0.024174,713.0
2022Q2,26,1339,1082,63,0.04705,0.001848,0.024174,713.0
2022Q2,27,1339,1080,66,0.049291,0.002778,0.024174,713.0
2022Q2,28,1339,1077,67,0.050037,0.000929,0.024174,713.0
2022Q2,29,1339,1076,70,0.052278,0.002788,0.024174,713.0
2022Q2,30,1339,1073,73,0.054518,0.002796,0.024174,713.0
2022Q2,31,1339,1070,77,0.057506,0.003738,0.024174,713.0
2022Q2,32,1339,1066,80,0.059746,0.002814,0.024174,713.0
2022Q2,33,1339,1063,81,0.060493,0.000941,0.024174,713.0
2022Q2,34,1339,1062,81,0.060493,0.0,0.024174,713.0
2022Q2,35,1339,1062,83,0.061987,0.001883,0.024174,713.0
2022Q2,36,1339,1060,84,0.062733,0.000943,0.024174,713.0
2022Q2,37,1339,821,84,0.062733,0.0,0.024174,713.0
2022Q2,38,1339,821,86,0.064227,0.002436,0.024174,713.0
2022Q2,39,1339,819,89,0.066468,0.003663,0.024174,713.0
2022Q2,40,1339,816,89,0.066468,0.0,0.024174,713.0
2022Q2,41,1339,816,91,0.067961,0.002451,0.024174,713.0
2022Q2,42,1339,814,93,0.069455,0.002457,0.024174,713.0
2022Q2,43,1339,812,95,0.070948,0.002463,0.024174,713.0
2022Q2,44,1339,810,95,0.070948,0.0,0.024174,713.0
2022Q2,45,1339,810,96,0.071695,0.001235,0.024174,713.0
2022Q2,46,1339,809,97,0.072442,0.001236,0.024174,713.0
2022Q2,47,1339,808,98,0.073189,0.001238,0.024174,713.0
2022Q2,48,1339,807,98,0.073189,0.0,0.024174,713.0
2022Q2,49,1339,521,99,0.073936,0.001919,0.024174,713.0
2022Q2,50,1339,520,99,0.073936,0.0,0.024174,713.0
2022Q2,51,1339,520,100,0.074683,0.001923,0.024174,713.0
2022Q2,52,1339,519,100,0.074683,0.0,0.024174,713.0
2022Q2,53,1339,519,100,0.074683,0.0,0.024174,713.0
2022Q2,54,1339,519,100,0.074683,0.0,0.024174,713.0
2022Q2,55,1339,519,100,0.074683,0.0,0.024174,713.0
2022Q2,56,1339,519,101,0.075429,0.001927,0.024174,713.0
2022Q2,57,1339,518,101,0.075429,0.0,0.024174,713.0
2022Q2,58,1339,518,101,0.075429,0.0,0.024174,713.0
2022Q2,59,1339,518,102,0.076176,0.001931,0.024174,713.0
2022Q2,60,1339,517,104,0.07767,0.003868,0.024174,713.0
2022Q3,1,1399,1399,2,0.00143,0.00143,0.022217,716.2
2022Q3,2,1399,1397,9,0.006433,0.005011,0.022217,716.2
2022Q3,3,1399,1390,20,0.014296,0.007914,0.022217,716.2
2022Q3,4,1399,1379,20,0.014296,0.0,0.022217,716.2
2022Q3,5,1399,1379,21,0.015011,0.000725,0.022217,716.2
2022Q3,6,1399,1378,22,0.015726,0.000726,0.022217,716.2
2022Q3,7,1399,1377,25,0.01787,0.002179,0.022217,716.2
2022Q3,8,1399,1374,26,0.018585,0.000728,0.022217,716.2
2022Q3,9,1399,1373,29,0.020729,0.002185,0.022217,716.2
2022Q3,10,1399,1370,34,0.024303,0.00365,0.022217,716.2
2022Q3,11,1399,1365,36,0.025733,0.001465,0.022217,716.2
2022Q3,12,1399,1363,39,0.027877,0.002201,0.022217,716.2
2022Q3,13,1399,1284,41,0.029307,0.001558,0.022217,716.2
2022Q3,14,1399,1282,43,0.030736,0.00156,0.022217,716.2
2022Q3,15,1399,1280,44,0.031451,0.000781,0.022217,716.2
2022Q3,16,1399,1279,50,0.03574,0.004691,0.022217,716.2
2022Q3,17,1399,1273,50,0.03574,0.0,0.022217,716.2
2022Q3,18,1399,1273,53,0.037884,0.002357,0.022217,716.2
2022Q3,19,1399,1270,59,0.042173,0.004724,0.022217,716.2
2022Q3,20,1399,1264,63,0.045032,0.003165,0.022217,716.2
2022Q3,21,1399,1260,65,0.046462,0.001587,0.022217,716.2
2022Q3,22,1399,1258,65,0.046462,0.0,0.022217,716.2
2022Q3,23,1399,1258,65,0.046462,0.0,0.022217,716.2
2022Q3,24,1399,1258,65,0.046462,0.0,0.022217,716.2
2022Q3,25,1399,1112,65,0.046462,0.0,0.022217,716.2
2022Q3,26,1399,1112,65,0.046462,0.0,0.022217,716.2
2022Q3,27,1399,1112,67,0.047891,0.001799,0.022217,716.2
2022Q3,28,1399,1110,70,0.050036,0.002703,0.022217,716.2
2022Q3,29,1399,1107,71,0.050751,0.000903,0.022217,716.2
2022Q3,30,1399,1106,72,0.051465,0.000904,0.022217,716.2
2022Q3,31,1399,1105,73,0.05218,0.000905,0.022217,716.2
2022Q3,32,1399,1104,77,0.055039,0.003623,0.022217,716.2
2022Q3,33,1399,1100,80,0.057184,0.002727,0.022217,716.2
2022Q3,34,1399,1097,81,0.057898,0.000912,0.022217,716.2
2022Q3,35,1399,1096,81,0.057898,0.0,0.022217,716.2
2022Q3,36,1399,1096,82,0.058613,0.000912,0.022217,716.2
2022Q3,37,1399,818,83,0.059328,0.001222,0.022217,716.2
2022Q3,38,1399,817,84,0.060043,0.001224,0.022217,716.2
2022Q3,39,1399,816,84,0.060043,0.0,0.022217,716.2
2022Q3,40,1399,816,85,0.060758,0.001225,0.022217,716.2
2022Q3,41,1399,815,86,0.061472,0.001227,0.022217,716.2
2022Q3,42,1399,814,87,0.062187,0.001229,0.022217,716.2
2022Q3,43,1399,813,87,0.062187,0.0,0.022217,716.2
2022Q3,44,1399,813,89,0.063617,0.00246,0.022217,716.2
2022Q3,45,1399,811,90,0.064332,0.001233,0.022217,716.2
2022Q3,46,1399,810,92,0.065761,0.002469,0.022217,716.2
2022Q3,47,1399,808,92,0.065761,0.0,0.022217,716.2
2022Q3,48,1399,808,92,0.065761,0.0,0.022217,716.2
2022Q3,49,1399,466,93,0.066476,0.002146,0.022217,716.2
2022Q3,50,1399,465,94,0.067191,0.002151,0.022217,716.2
2022Q3,51,1399,464,94,0.067191,0.0,0.022217,716.2
2022Q3,52,1399,464,95,0.067906,0.002155,0.022217,716.2
2022Q3,53,1399,463,96,0.06862,0.00216,0.022217,716.2
2022Q3,54,1399,462,96,0.06862,0.0,0.022217,716.2
2022Q3,55,1399,462,97,0.069335,0.002165,0.022217,716.2
2022Q3,56,1399,461,98,0.07005,0.002169,0.022217,716.2
2022Q3,57,1399,460,98,0.07005,0.0,0.022217,716.2
2022Q3,58,1399,460,98,0.07005,0.0,0.022217,716.2
2022Q3,59,1399,460,100,0.07148,0.004348,0.022217,716.2
2022Q3,60,1399,458,100,0.07148,0.0,0.022217,716.2
2022Q4,1,1396,1396,1,0.000716,0.000716,0.020541,715.2
2022Q4,2,1396,1395,4,0.002865,0.002151,0.020541,715.2
2022Q4,3,1396,1392,5,0.003582,0.000718,0.020541,715.2
2022Q4,4,1396,1391,7,0.005014,0.001438,0.020541,715.2
2022Q4,5,1396,1389,8,0.005731,0.00072,0.020541,715.2
2022Q4,6,1396,1388,11,0.00788,0.002161,0.020541,715.2
2022Q4,7,1396,1385,15,0.010745,0.002888,0.020541,715.2
2022Q4,8,1396,1381,19,0.01361,0.002896,0.020541,715.2
2022Q4,9,1396,1377,20,0.014327,0.000726,0.020541,715.2
2022Q4,10,1396,1376,24,0.017192,0.002907,0.020541,715.2
2022Q4,11,1396,1372,24,0.017192,0.0,0.020541,715.2
2022Q4,12,1396,1372,25,0.017908,0.000729,0.020541,715.2
2022Q4,13,1396,1308,28,0.020057,0.002294,0.020541,715.2
2022Q4,14,1396,1305,31,0.022206,0.002299,0.020541,715.2
2022Q4,15,1396,1302,32,0.022923,0.000768,0.020541,715.2
2022Q4,16,1396,1301,35,0.025072,0.002306,0.020541,715.2
2022Q4,17,1396,1298,37,0.026504,0.001541,0.020541,715.2
2022Q4,18,1396,1296,42,0.030086,0.003858,0.020541,715.2
2022Q4,19,1396,1291,44,0.031519,0.001549,0.020541,715.2
2022Q4,20,1396,1289,46,0.032951,0.001552,0.020541,715.2
2022Q4,21,1396,1287,48,0.034384,0.001554,0.020541,715.2
2022Q4,22,1396,1285,51,0.036533,0.002335,0.020541,715.2
2022Q4,23,1396,1282,54,0.038682,0.00234,0.020541,715.2
2022Q4,24,1396,1279,55,0.039398,0.000782,0.020541,715.2
2022Q4,25,1396,1133,58,0.041547,0.002648,0.020541,715.2
2022Q4,26,1396,1130,61,0.043696,0.002655,0.020541,715.2
2022Q4,27,1396,1127,63,0.045129,0.001775,0.020541,715.2
2022Q4,28,1396,1125,66,0.047278,0.002667,0.020541,715.2
2022Q4,29,1396,1122,67,0.047994,0.000891,0.020541,715.2
2022Q4,30,1396,1121,68,0.048711,0.000892,0.020541,715.2
2022Q4,31,1396,1120,69,0.049427,0.000893,0.020541,715.2
2022Q4,32,1396,1119,73,0.052292,0.003575,0.020541,715.2
2022Q4,33,1396,1115,74,0.053009,0.000897,0.020541,715.2
2022Q4,34,1396,1114,76,0.054441,0.001795,0.020541,715.2
2022Q4,35,1396,1112,77,0.055158,0.000899,0.020541,715.2
2022Q4,36,1396,1111,78,0.055874,0.0009,0.020541,715.2
2022Q4,37,1396,840,80,0.057307,0.002381,0.020541,715.2
2022Q4,38,1396,838,81,0.058023,0.001193,0.020541,715.2
2022Q4,39,1396,837,83,0.059456,0.002389,0.020541,715.2
2022Q4,40,1396,835,86,0.061605,0.003593,0.020541,715.2
2022Q4,41,1396,832,88,0.063037,0.002404,0.020541,715.2
2022Q4,42,1396,830,89,0.063754,0.001205,0.020541,715.2
2022Q4,43,1396,829,90,0.06447,0.001206,0.020541,715.2
2022Q4,44,1396,828,90,0.06447,0.0,0.020541,715.2
2022Q4,45,1396,828,94,0.067335,0.004831,0.020541,715.2
2022Q4,46,1396,824,94,0.067335,0.0,0.020541,715.2
2022Q4,47,1396,824,95,0.068052,0.001214,0.020541,715.2
2022Q4,48,1396,823,97,0.069484,0.00243,0.020541,715.2
2022Q4,49,1396,498,98,0.070201,0.002008,0.020541,715.2
2022Q4,50,1396,497,98,0.070201,0.0,0.020541,715.2
2022Q4,51,1396,497,100,0.071633,0.004024,0.020541,715.2
2022Q4,52,1396,495,101,0.07235,0.00202,0.020541,715.2
2022Q4,53,1396,494,101,0.07235,0.0,0.020541,715.2
2022Q4,54,1396,494,102,0.073066,0.002024,0.020541,715.2
2022Q4,55,1396,493,103,0.073782,0.002028,0.020541,715.2
2022Q4,56,1396,492,104,0.074499,0.002033,0.020541,715.2
2022Q4,57,1396,491,105,0.075215,0.002037,0.020541,715.2
2022Q4,58,1396,490,105,0.075215,0.0,0.020541,715.2
2022Q4,59,1396,490,106,0.075931,0.002041,0.020541,715.2
2022Q4,60,1396,489,106,0.075931,0.0,0.020541,715.2
2023Q1,1,1262,1262,3,0.002377,0.002377,0.020252,713.5
2023Q1,2,1262,1259,5,0.003962,0.001589,0.020252,713.5
2023Q1,3,1262,1257,7,0.005547,0.001591,0.020252,713.5
2023Q1,4,1262,1255,8,0.006339,0.000797,0.020252,713.5
2023Q1,5,1262,1254,11,0.008716,0.002392,0.020252,713.5
2023Q1,6,1262,1251,13,0.010301,0.001599,0.020252,713.5
2023Q1,7,1262,1249,15,0.011886,0.001601,0.020252,713.5
2023Q1,8,1262,1247,19,0.015055,0.003208,0.020252,713.5
2023Q1,9,1262,1243,21,0.01664,0.001609,0.020252,713.5
2023Q1,10,1262,1241,24,0.019017,0.002417,0.020252,713.5
2023Q1,11,1262,1238,26,0.020602,0.001616,0.020252,713.5
2023Q1,12,1262,1236,28,0.022187,0.001618,0.020252,713.5
2023Q1,13,1262,1170,28,0.022187,0.0,0.020252,713.5
2023Q1,14,1262,1170,29,0.022979,0.000855,0.020252,713.5
2023Q1,15,1262,1169,31,0.024564,0.001711,0.020252,713.5
2023Q1,16,1262,1167,33,0.026149,0.001714,0.020252,713.5
2023Q1,17,1262,1165,38,0.030111,0.004292,0.020252,713.5
2023Q1,18,1262,1160,41,0.032488,0.002586,0.020252,713.5
2023Q1,19,1262,1157,44,0.034865,0.002593,0.020252,713.5
2023Q1,20,1262,1154,47,0.037242,0.0026,0.020252,713.5
2023Q1,21,1262,1151,51,0.040412,0.003475,0.020252,713.5
2023Q1,22,1262,1147,54,0.042789,0.002616,0.020252,713.5
2023Q1,23,1262,1144,57,0.045166,0.002622,0.020252,713.5
2023Q1,24,1262,1141,60,0.047544,0.002629,0.020252,713.5
2023Q1,25,1262,1019,63,0.049921,0.002944,0.020252,713.5
2023Q1,26,1262,1016,64,0.050713,0.000984,0.020252,713.5
2023Q1,27,1262,1015,65,0.051506,0.000985,0.020252,713.5
2023Q1,28,1262,1014,67,0.05309,0.001972,0.020252,713.5
2023Q1,29,1262,1012,67,0.05309,0.0,0.020252,713.5
2023Q1,30,1262,1012,68,0.053883,0.000988,0.020252,713.5
2023Q1,31,1262,1011,71,0.05626,0.002967,0.020252,713.5
2023Q1,32,1262,1008,73,0.057845,0.001984,0.020252,713.5
2023Q1,33,1262,1006,73,0.057845,0.0,0.020252,713.5
2023Q1,34,1262,1006,76,0.060222,0.002982,0.020252,713.5
2023Q1,35,1262,1003,76,0.060222,0.0,0.020252,713.5
2023Q1,36,1262,1003,77,0.061014,0.000997,0.020252,713.5
2023Q1,37,1262,772,78,0.061807,0.001295,0.020252,713.5
2023Q1,38,1262,771,78,0.061807,0.0,0.020252,713.5
2023Q1,39,1262,771,78,0.061807,0.0,0.020252,713.5
2023Q1,40,1262,771,80,0.063391,0.002594,0.020252,713.5
2023Q1,41,1262,769,80,0.063391,0.0,0.020252,713.5
2023Q1,42,1262,769,80,0.063391,0.0,0.020252,713.5
2023Q1,43,1262,769,81,0.064184,0.0013,0.020252,713.5
2023Q1,44,1262,768,83,0.065769,0.002604,0.020252,713.5
2023Q1,45,1262,766,86,0.068146,0.003916,0.020252,713.5
2023Q1,46,1262,763,87,0.068938,0.001311,0.020252,713.5
2023Q1,47,1262,762,88,0.069731,0.001312,0.020252,713.5
2023Q1,48,1262,761,89,0.070523,0.001314,0.020252,713.5
2023Q1,49,1262,456,90,0.071315,0.002193,0.020252,713.5
2023Q1,50,1262,455,91,0.072108,0.002198,0.020252,713.5
2023Q1,51,1262,454,91,0.072108,0.0,0.020252,713.5
2023Q1,52,1262,454,91,0.072108,0.0,0.020252,713.5
2023Q1,53,1262,454,91,0.072108,0.0,0.020252,713.5
2023Q1,54,1262,454,91,0.072108,0.0,0.020252,713.5
2023Q1,55,1262,454,93,0.073693,0.004405,0.020252,713.5
2023Q1,56,1262,452,95,0.075277,0.004425,0.020252,713.5
2023Q1,57,1262,450,95,0.075277,0.0,0.020252,713.5
2023Q1,58,1262,450,96,0.07607,0.002222,0.020252,713.5
2023Q1,59,1262,449,97,0.076862,0.002227,0.020252,713.5
2023Q1,60,1262,448,98,0.077655,0.002232,0.020252,713.5
2023Q2,1,1405,1405,2,0.001423,0.001423,0.022273,715.3
2023Q2,2,1405,1403,7,0.004982,0.003564,0.022273,715.3
2023Q2,3,1405,1398,10,0.007117,0.002146,0.022273,715.3
2023Q2,4,1405,1395,13,0.009253,0.002151,0.022273,715.3
2023Q2,5,1405,1392,14,0.009964,0.000718,0.022273,715.3
2023Q2,6,1405,1391,18,0.012811,0.002876,0.022273,715.3
2023Q2,7,1405,1387,21,0.014947,0.002163,0.022273,715.3
2023Q2,8,1405,1384,28,0.019929,0.005058,0.022273,715.3
2023Q2,9,1405,1377,34,0.024199,0.004357,0.022273,715.3
2023Q2,10,1405,1371,34,0.024199,0.0,0.022273,715.3
2023Q2,11,1405,1371,37,0.026335,0.002188,0.022273,715.3
2023Q2,12,1405,1368,41,0.029181,0.002924,0.022273,715.3
2023Q2,13,1405,1297,43,0.030605,0.001542,0.022273,715.3
2023Q2,14,1405,1295,45,0.032028,0.001544,0.022273,715.3
2023Q2,15,1405,1293,46,0.03274,0.000773,0.022273,715.3
2023Q2,16,1405,1292,50,0.035587,0.003096,0.022273,715.3
2023Q2,17,1405,1288,50,0.035587,0.0,0.022273,715.3
2023Q2,18,1405,1288,52,0.037011,0.001553,0.022273,715.3
2023Q2,19,1405,1286,53,0.037722,0.000778,0.022273,715.3
2023Q2,20,1405,1285,55,0.039146,0.001556,0.022273,715.3
2023Q2,21,1405,1283,55,0.039146,0.0,0.022273,715.3
2023Q2,22,1405,1283,60,0.042705,0.003897,0.022273,715.3
2023Q2,23,1405,1278,64,0.045552,0.00313,0.022273,715.3
2023Q2,24,1405,1274,67,0.047687,0.002355,0.022273,715.3
2023Q2,25,1405,1131,69,0.04911,0.001768,0.022273,715.3
2023Q2,26,1405,1129,70,0.049822,0.000886,0.022273,715.3
2023Q2,27,1405,1128,71,0.050534,0.000887,0.022273,715.3
2023Q2,28,1405,1127,74,0.052669,0.002662,0.022273,715.3
2023Q2,29,1405,1124,76,0.054093,0.001779,0.022273,715.3
2023Q2,30,1405,1122,77,0.054804,0.000891,0.022273,715.3
2023Q2,31,1405,1121,78,0.055516,0.000892,0.022273,715.3
2023Q2,32,1405,1120,78,0.055516,0.0,0.022273,715.3
2023Q2,33,1405,1120,79,0.056228,0.000893,0.022273,715.3
2023Q2,34,1405,1119,82,0.058363,0.002681,0.022273,715.3
2023Q2,35,1405,1116,82,0.058363,0.0,0.022273,715.3
2023Q2,36,1405,1116,82,0.058363,0.0,0.022273,715.3
2023Q2,37,1405,861,83,0.059075,0.001161,0.022273,715.3
2023Q2,38,1405,860,84,0.059786,0.001163,0.022273,715.3
2023Q2,39,1405,859,86,0.06121,0.002328,0.022273,715.3
2023Q2,40,1405,857,87,0.061922,0.001167,0.022273,715.3
2023Q2,41,1405,856,87,0.061922,0.0,0.022273,715.3
2023Q2,42,1405,856,88,0.062633,0.001168,0.022273,715.3
2023Q2,43,1405,855,91,0.064769,0.003509,0.022273,715.3
2023Q2,44,1405,852,91,0.064769,0.0,0.022273,715.3
